word_number,word,x1,y1,x2,y2,filename,is_question,sequence_num,stimulus_type,question
63,mammary,145,335,240,352,reading-genome-5.png,False,-1,genome,
64,glands,246,329,309,352,reading-genome-5.png,False,-1,genome,
65,during,316,329,379,352,reading-genome-5.png,False,-1,genome,
66,milk,385,329,428,346,reading-genome-5.png,False,-1,genome,
67,production.,434,329,542,352,reading-genome-5.png,False,-1,genome,
68,When,555,329,613,346,reading-genome-5.png,False,-1,genome,
69,the,620,329,649,346,reading-genome-5.png,False,-1,genome,
70,transgenic,657,329,755,352,reading-genome-5.png,False,-1,genome,
71,females,763,329,835,346,reading-genome-5.png,False,-1,genome,
72,"lactated,",44,387,125,407,reading-genome-5.png,False,-1,genome,
73,the,133,387,163,404,reading-genome-5.png,False,-1,genome,
74,promoter,170,390,260,409,reading-genome-5.png,False,-1,genome,
75,turned,266,387,330,404,reading-genome-5.png,False,-1,genome,
76,the,337,387,366,404,reading-genome-5.png,False,-1,genome,
77,transgene,373,389,465,409,reading-genome-5.png,False,-1,genome,
78,on,473,393,497,404,reading-genome-5.png,False,-1,genome,
79,and,504,387,540,404,reading-genome-5.png,False,-1,genome,
80,the,546,387,576,404,reading-genome-5.png,False,-1,genome,
81,goats’,583,388,639,409,reading-genome-5.png,False,-1,genome,
82,udders,648,387,712,404,reading-genome-5.png,False,-1,genome,
83,filled,720,387,771,404,reading-genome-5.png,False,-1,genome,
84,with,777,387,820,404,reading-genome-5.png,False,-1,genome,
85,milk,43,444,86,462,reading-genome-5.png,False,-1,genome,
86,containing,93,444,195,467,reading-genome-5.png,False,-1,genome,
87,antithrombin.,202,444,332,462,reading-genome-5.png,False,-1,genome,
88,All,341,444,371,462,reading-genome-5.png,False,-1,genome,
89,that,379,444,416,462,reading-genome-5.png,False,-1,genome,
90,was,423,451,459,462,reading-genome-5.png,False,-1,genome,
91,left,467,444,498,462,reading-genome-5.png,False,-1,genome,
92,to,505,447,524,462,reading-genome-5.png,False,-1,genome,
93,do,531,444,555,462,reading-genome-5.png,False,-1,genome,
94,was,562,451,598,462,reading-genome-5.png,False,-1,genome,
95,to,606,447,624,462,reading-genome-5.png,False,-1,genome,
96,collect,632,444,697,462,reading-genome-5.png,False,-1,genome,
97,the,705,444,734,462,reading-genome-5.png,False,-1,genome,
98,"milk,",741,444,789,465,reading-genome-5.png,False,-1,genome,
99,and,798,444,833,462,reading-genome-5.png,False,-1,genome,
100,extract,44,505,109,519,reading-genome-5.png,False,-1,genome,
101,and,117,502,152,519,reading-genome-5.png,False,-1,genome,
102,purify,158,502,216,525,reading-genome-5.png,False,-1,genome,
103,the,223,502,253,519,reading-genome-5.png,False,-1,genome,
104,protein.,260,502,334,525,reading-genome-5.png,False,-1,genome,
105,Et,343,503,365,519,reading-genome-5.png,False,-1,genome,
106,voilà—human,371,502,510,519,reading-genome-5.png,False,-1,genome,
107,medicine!,516,502,609,519,reading-genome-5.png,False,-1,genome,
108,"And,",618,502,665,522,reading-genome-5.png,False,-1,genome,
109,for,674,502,701,519,reading-genome-5.png,False,-1,genome,
110,"GTC,",708,503,759,522,reading-genome-5.png,False,-1,genome,
111,liquid,768,502,824,525,reading-genome-5.png,False,-1,genome,
112,gold.,43,559,90,582,reading-genome-5.png,False,-1,genome,
113,ATryn,99,560,163,582,reading-genome-5.png,False,-1,genome,
114,hit,169,559,195,577,reading-genome-5.png,False,-1,genome,
115,the,202,559,231,577,reading-genome-5.png,False,-1,genome,
116,market,238,559,305,577,reading-genome-5.png,False,-1,genome,
117,in,312,566,330,577,reading-genome-5.png,False,-1,genome,
118,"2006,",337,560,391,579,reading-genome-5.png,False,-1,genome,
119,becoming,400,559,494,582,reading-genome-5.png,False,-1,genome,
120,the,500,559,530,577,reading-genome-5.png,False,-1,genome,
121,world’s,537,559,611,577,reading-genome-5.png,False,-1,genome,
122,first,619,559,655,577,reading-genome-5.png,False,-1,genome,
123,transgenic,662,559,760,582,reading-genome-5.png,False,-1,genome,
124,animal,768,559,832,577,reading-genome-5.png,False,-1,genome,
125,Previous,33,648,116,665,reading-genome-5.png,False,-1,genome,
126,page,123,654,167,670,reading-genome-5.png,False,-1,genome,
127,Next,748,644,782,686,reading-genome-5.png,False,-1,genome,
128,page,782,649,811,664,reading-genome-5.png,False,-1,genome,
1,Question,203,412,438,456,question-flytrap-2.png,True,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
2,2.,458,413,498,453,question-flytrap-2.png,True,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
3,Based,522,413,682,454,question-flytrap-2.png,True,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
4,on,702,422,765,454,question-flytrap-2.png,True,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
5,the,784,413,866,454,question-flytrap-2.png,True,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
6,"passage,",886,422,1116,465,question-flytrap-2.png,True,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
7,a,1137,422,1165,454,question-flytrap-2.png,True,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
8,significant,1184,413,1459,465,question-flytrap-2.png,True,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
9,advantage,1477,413,1749,465,question-flytrap-2.png,True,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
10,of,1767,413,1817,454,question-flytrap-2.png,True,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
11,the,1834,413,1916,454,question-flytrap-2.png,True,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
12,Venus,205,613,246,664,question-flytrap-2.png,True,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
13,flytrap’s,267,613,458,654,question-flytrap-2.png,True,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
14,requirement,475,613,550,654,question-flytrap-2.png,True,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
15,for,571,613,687,665,question-flytrap-2.png,True,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
16,multiple,703,615,748,654,question-flytrap-2.png,True,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
17,triggers,768,613,939,665,question-flytrap-2.png,True,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
18,is,957,613,1032,654,question-flytrap-2.png,True,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
19,that,1051,613,1236,665,question-flytrap-2.png,True,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
20,it,1255,613,1298,654,question-flytrap-2.png,True,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
21,enables,1318,613,1369,654,question-flytrap-2.png,True,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
22,the,1389,622,1500,665,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
23,plant,201,1013,246,1064,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
24,to,268,1015,476,1065,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
25,identify,493,1013,569,1054,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
26,the,589,1013,705,1065,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
27,species,722,1013,829,1054,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
28,of,850,1013,1018,1065,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
29,its,1040,1013,1192,1054,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
30,prey.,1212,1013,1434,1065,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
31,2),1457,1013,1508,1054,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
32,conserves,1528,1022,1639,1065,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
33,the,200,479,362,520,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
34,plant’s,380,479,591,531,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
35,calcium,613,479,929,531,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
36,reserves.,946,479,1019,520,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
37,3),1039,479,1247,531,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
38,safeguards,1264,479,1468,531,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
39,the,1489,479,1530,520,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
40,plant’s,1548,479,1648,520,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
41,energy,1668,479,1698,519,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
42,supply.,202,746,246,797,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
43,4),267,755,516,787,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
44,prevents,533,746,609,787,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
45,the,629,746,784,798,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
46,plant,803,746,985,787,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
47,from,1008,755,1228,787,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
48,closing,201,879,246,930,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
49,before,267,879,538,931,question-flytrap-2.png,False,2,flytrap,"Question 2. Based on the passage, a significant advantage of the Venus flytrap’s requirement for multiple triggers is that it enables"
