unique_paragraph_id,participant_id,unique_trial_id,label,regime
220,p01,p01_220,1,test_unseen_subject_unseen_item
223,p01,p01_223,1,test_unseen_subject_unseen_item
227,p01,p01_227,0,test_unseen_subject_unseen_item
229,p01,p01_229,1,test_unseen_subject_unseen_item
233,p01,p01_233,1,test_unseen_subject_unseen_item
243,p01,p01_243,1,test_unseen_subject_unseen_item
245,p01,p01_245,0,test_unseen_subject_unseen_item
248,p01,p01_248,1,test_unseen_subject_unseen_item
256,p01,p01_256,1,test_unseen_subject_unseen_item
258,p01,p01_258,0,test_unseen_subject_unseen_item
264,p01,p01_264,1,test_unseen_subject_unseen_item
268,p01,p01_268,1,test_unseen_subject_unseen_item
274,p01,p01_274,0,test_unseen_subject_unseen_item
277,p01,p01_277,1,test_unseen_subject_unseen_item
284,p01,p01_284,1,test_unseen_subject_unseen_item
288,p01,p01_288,1,test_unseen_subject_unseen_item
293,p01,p01_293,0,test_unseen_subject_unseen_item
295,p01,p01_295,1,test_unseen_subject_unseen_item
298,p01,p01_298,0,test_unseen_subject_unseen_item
300,p01,p01_300,1,test_unseen_subject_unseen_item
306,p01,p01_306,1,test_unseen_subject_unseen_item
311,p01,p01_311,1,test_unseen_subject_unseen_item
312,p01,p01_312,0,test_unseen_subject_unseen_item
316,p01,p01_316,0,test_unseen_subject_unseen_item
317,p01,p01_317,1,test_unseen_subject_unseen_item
323,p01,p01_323,1,test_unseen_subject_unseen_item
333,p01,p01_333,0,test_unseen_subject_unseen_item
334,p01,p01_334,0,test_unseen_subject_unseen_item
337,p01,p01_337,1,test_unseen_subject_unseen_item
341,p01,p01_341,1,test_unseen_subject_unseen_item
344,p01,p01_344,0,test_unseen_subject_unseen_item
354,p01,p01_354,1,test_unseen_subject_unseen_item
355,p01,p01_355,1,test_unseen_subject_unseen_item
360,p01,p01_360,1,test_unseen_subject_unseen_item
365,p01,p01_365,1,test_unseen_subject_unseen_item
366,p01,p01_366,1,test_unseen_subject_unseen_item
372,p01,p01_372,1,test_unseen_subject_unseen_item
376,p01,p01_376,1,test_unseen_subject_unseen_item
380,p01,p01_380,0,test_unseen_subject_unseen_item
385,p01,p01_385,1,test_unseen_subject_unseen_item
391,p01,p01_391,1,test_unseen_subject_unseen_item
396,p01,p01_396,1,test_unseen_subject_unseen_item
399,p01,p01_399,1,test_unseen_subject_unseen_item
400,p01,p01_400,1,test_unseen_subject_unseen_item
402,p01,p01_402,1,test_unseen_subject_unseen_item
407,p01,p01_407,1,test_unseen_subject_unseen_item
409,p01,p01_409,0,test_unseen_subject_unseen_item
414,p01,p01_414,1,test_unseen_subject_unseen_item
419,p01,p01_419,1,test_unseen_subject_unseen_item
421,p01,p01_421,1,test_unseen_subject_unseen_item
427,p01,p01_427,1,test_unseen_subject_unseen_item
431,p01,p01_431,1,test_unseen_subject_unseen_item
432,p01,p01_432,0,test_unseen_subject_unseen_item
433,p01,p01_433,1,test_unseen_subject_unseen_item
438,p01,p01_438,1,test_unseen_subject_unseen_item
444,p01,p01_444,1,test_unseen_subject_unseen_item
449,p01,p01_449,1,test_unseen_subject_unseen_item
451,p01,p01_451,0,test_unseen_subject_unseen_item
455,p01,p01_455,1,test_unseen_subject_unseen_item
458,p01,p01_458,1,test_unseen_subject_unseen_item
461,p01,p01_461,0,test_unseen_subject_unseen_item
464,p01,p01_464,0,test_unseen_subject_unseen_item
465,p01,p01_465,1,test_unseen_subject_unseen_item
474,p01,p01_474,1,test_unseen_subject_unseen_item
476,p01,p01_476,1,test_unseen_subject_unseen_item
480,p01,p01_480,0,test_unseen_subject_unseen_item
486,p01,p01_486,1,test_unseen_subject_unseen_item
490,p01,p01_490,1,test_unseen_subject_unseen_item
493,p01,p01_493,0,test_unseen_subject_unseen_item
498,p01,p01_498,1,test_unseen_subject_unseen_item
500,p01,p01_500,1,test_unseen_subject_unseen_item
