unique_paragraph_id,participant_id,unique_trial_id,question,DE_RC,RC,DE,regime
b5,8,8_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_0.0,0.0,0,train_train
b5,10,10_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,0_0.0,0.0,0,train_train
b5,10,10_b5_tq_2,Wie entstehen Aggregate aus Prionen?,0_1.0,1.0,0,train_train
b5,10,10_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_1.0,1.0,0,train_train
b5,13,13_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,0_1.0,1.0,0,train_train
b5,13,13_b5_tq_2,Wie entstehen Aggregate aus Prionen?,0_1.0,1.0,0,train_train
b5,13,13_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_1.0,1.0,0,train_train
b5,14,14_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,0_1.0,1.0,0,train_train
b5,14,14_b5_tq_2,Wie entstehen Aggregate aus Prionen?,0_1.0,1.0,0,train_train
b5,14,14_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_0.0,0.0,0,train_train
b5,16,16_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,0_0.0,0.0,0,train_train
b5,16,16_b5_tq_2,Wie entstehen Aggregate aus Prionen?,0_0.0,0.0,0,train_train
b5,16,16_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_0.0,0.0,0,train_train
b5,17,17_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,0_1.0,1.0,0,train_train
b5,17,17_b5_tq_2,Wie entstehen Aggregate aus Prionen?,0_0.0,0.0,0,train_train
b5,17,17_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_0.0,0.0,0,train_train
b5,19,19_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,0_1.0,1.0,0,train_train
b5,19,19_b5_tq_2,Wie entstehen Aggregate aus Prionen?,0_1.0,1.0,0,train_train
b5,19,19_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_1.0,1.0,0,train_train
b5,20,20_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,0_1.0,1.0,0,train_train
b5,20,20_b5_tq_2,Wie entstehen Aggregate aus Prionen?,0_1.0,1.0,0,train_train
b5,20,20_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_0.0,0.0,0,train_train
b5,23,23_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,0_1.0,1.0,0,train_train
b5,23,23_b5_tq_2,Wie entstehen Aggregate aus Prionen?,0_1.0,1.0,0,train_train
b5,23,23_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_0.0,0.0,0,train_train
b5,36,36_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,0_1.0,1.0,0,train_train
b5,36,36_b5_tq_2,Wie entstehen Aggregate aus Prionen?,0_1.0,1.0,0,train_train
b5,36,36_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_0.0,0.0,0,train_train
b5,41,41_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,0_0.0,0.0,0,train_train
b5,41,41_b5_tq_2,Wie entstehen Aggregate aus Prionen?,0_1.0,1.0,0,train_train
b5,41,41_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_1.0,1.0,0,train_train
b5,64,64_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,1_1.0,1.0,1,train_train
b5,64,64_b5_tq_2,Wie entstehen Aggregate aus Prionen?,1_1.0,1.0,1,train_train
b5,64,64_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,1_1.0,1.0,1,train_train
b5,66,66_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,0_0.0,0.0,0,train_train
b5,66,66_b5_tq_2,Wie entstehen Aggregate aus Prionen?,0_0.0,0.0,0,train_train
b5,66,66_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_0.0,0.0,0,train_train
b5,67,67_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,1_1.0,1.0,1,train_train
b5,67,67_b5_tq_2,Wie entstehen Aggregate aus Prionen?,1_1.0,1.0,1,train_train
b5,67,67_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,1_1.0,1.0,1,train_train
b5,70,70_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,0_1.0,1.0,0,train_train
b5,70,70_b5_tq_2,Wie entstehen Aggregate aus Prionen?,0_1.0,1.0,0,train_train
b5,70,70_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_1.0,1.0,0,train_train
b5,72,72_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,0_1.0,1.0,0,train_train
b5,72,72_b5_tq_2,Wie entstehen Aggregate aus Prionen?,0_1.0,1.0,0,train_train
b5,72,72_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_1.0,1.0,0,train_train
b5,73,73_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,0_1.0,1.0,0,train_train
b5,73,73_b5_tq_2,Wie entstehen Aggregate aus Prionen?,0_1.0,1.0,0,train_train
b5,73,73_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_0.0,0.0,0,train_train
b5,76,76_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,0_1.0,1.0,0,train_train
b5,76,76_b5_tq_2,Wie entstehen Aggregate aus Prionen?,0_1.0,1.0,0,train_train
b5,76,76_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_1.0,1.0,0,train_train
b5,77,77_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,0_1.0,1.0,0,train_train
b5,77,77_b5_tq_2,Wie entstehen Aggregate aus Prionen?,0_1.0,1.0,0,train_train
b5,77,77_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_1.0,1.0,0,train_train
b5,81,81_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,0_0.0,0.0,0,train_train
b5,81,81_b5_tq_2,Wie entstehen Aggregate aus Prionen?,0_0.0,0.0,0,train_train
b5,81,81_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_1.0,1.0,0,train_train
b5,83,83_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,0_1.0,1.0,0,train_train
b5,83,83_b5_tq_2,Wie entstehen Aggregate aus Prionen?,0_1.0,1.0,0,train_train
b5,83,83_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_1.0,1.0,0,train_train
b5,85,85_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,0_1.0,1.0,0,train_train
b5,85,85_b5_tq_2,Wie entstehen Aggregate aus Prionen?,0_1.0,1.0,0,train_train
b5,85,85_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_1.0,1.0,0,train_train
b5,91,91_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,0_0.0,0.0,0,train_train
b5,91,91_b5_tq_2,Wie entstehen Aggregate aus Prionen?,0_1.0,1.0,0,train_train
b5,91,91_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_1.0,1.0,0,train_train
b5,93,93_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,0_1.0,1.0,0,train_train
b5,93,93_b5_tq_2,Wie entstehen Aggregate aus Prionen?,0_0.0,0.0,0,train_train
b5,93,93_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_1.0,1.0,0,train_train
b5,94,94_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,0_1.0,1.0,0,train_train
b5,94,94_b5_tq_2,Wie entstehen Aggregate aus Prionen?,0_1.0,1.0,0,train_train
b5,94,94_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_0.0,0.0,0,train_train
b5,95,95_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,0_1.0,1.0,0,train_train
b5,95,95_b5_tq_2,Wie entstehen Aggregate aus Prionen?,0_1.0,1.0,0,train_train
b5,95,95_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_0.0,0.0,0,train_train
b5,96,96_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,0_1.0,1.0,0,train_train
b5,96,96_b5_tq_2,Wie entstehen Aggregate aus Prionen?,0_1.0,1.0,0,train_train
b5,96,96_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_1.0,1.0,0,train_train
b5,97,97_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,0_0.0,0.0,0,train_train
b5,97,97_b5_tq_2,Wie entstehen Aggregate aus Prionen?,0_1.0,1.0,0,train_train
b5,97,97_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_0.0,0.0,0,train_train
b5,101,101_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,0_0.0,0.0,0,train_train
b5,101,101_b5_tq_2,Wie entstehen Aggregate aus Prionen?,0_0.0,0.0,0,train_train
b5,101,101_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_1.0,1.0,0,train_train
b5,102,102_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,1_1.0,1.0,1,train_train
b5,102,102_b5_tq_2,Wie entstehen Aggregate aus Prionen?,1_1.0,1.0,1,train_train
b5,102,102_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,1_1.0,1.0,1,train_train
b5,103,103_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,1_1.0,1.0,1,train_train
b5,103,103_b5_tq_2,Wie entstehen Aggregate aus Prionen?,1_1.0,1.0,1,train_train
b5,103,103_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,1_0.0,0.0,1,train_train
b5,104,104_b5_tq_1,Welche Struktur kommt im Prion im Vergleich zum Wildtypprotein häufiger vor?,0_1.0,1.0,0,train_train
b5,104,104_b5_tq_2,Wie entstehen Aggregate aus Prionen?,0_1.0,1.0,0,train_train
b5,104,104_b5_tq_3,Was haben Prionen und das entsprechende zelluläre Protein gemeinsam?,0_1.0,1.0,0,train_train
p1,0,0_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_1.0,1.0,0,train_train
p1,0,0_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_1.0,1.0,0,train_train
p1,0,0_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_1.0,1.0,0,train_train
p1,3,3_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",1_1.0,1.0,1,train_train
p1,3,3_p1_tq_2,Welche Aussage ist für die Absorption richtig?,1_0.0,0.0,1,train_train
p1,3,3_p1_tq_3,Welche Aussage ist für die Emission richtig?,1_1.0,1.0,1,train_train
p1,4,4_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_1.0,1.0,0,train_train
p1,4,4_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_1.0,1.0,0,train_train
p1,4,4_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_1.0,1.0,0,train_train
p1,6,6_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_0.0,0.0,0,train_train
p1,6,6_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_1.0,1.0,0,train_train
p1,6,6_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_0.0,0.0,0,train_train
p1,8,8_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_0.0,0.0,0,train_train
p1,8,8_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_1.0,1.0,0,train_train
p1,8,8_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_0.0,0.0,0,train_train
p1,10,10_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_0.0,0.0,0,train_train
p1,10,10_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_1.0,1.0,0,train_train
p1,10,10_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_1.0,1.0,0,train_train
p1,13,13_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_0.0,0.0,0,train_train
p1,13,13_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_1.0,1.0,0,train_train
p1,13,13_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_1.0,1.0,0,train_train
p1,14,14_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_0.0,0.0,0,train_train
p1,14,14_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_1.0,1.0,0,train_train
p1,14,14_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_1.0,1.0,0,train_train
p1,16,16_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_1.0,1.0,0,train_train
p1,16,16_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_1.0,1.0,0,train_train
p1,16,16_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_1.0,1.0,0,train_train
p1,17,17_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",1_0.0,0.0,1,train_train
p1,17,17_p1_tq_2,Welche Aussage ist für die Absorption richtig?,1_1.0,1.0,1,train_train
p1,17,17_p1_tq_3,Welche Aussage ist für die Emission richtig?,1_0.0,0.0,1,train_train
p1,19,19_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_0.0,0.0,0,train_train
p1,19,19_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_1.0,1.0,0,train_train
p1,19,19_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_0.0,0.0,0,train_train
p1,20,20_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_0.0,0.0,0,train_train
p1,20,20_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_0.0,0.0,0,train_train
p1,20,20_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_0.0,0.0,0,train_train
p1,23,23_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_0.0,0.0,0,train_train
p1,23,23_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_1.0,1.0,0,train_train
p1,23,23_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_1.0,1.0,0,train_train
p1,31,31_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_1.0,1.0,0,train_train
p1,31,31_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_1.0,1.0,0,train_train
p1,31,31_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_0.0,0.0,0,train_train
p1,36,36_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_0.0,0.0,0,train_train
p1,36,36_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_1.0,1.0,0,train_train
p1,36,36_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_0.0,0.0,0,train_train
p1,41,41_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_1.0,1.0,0,train_train
p1,41,41_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_0.0,0.0,0,train_train
p1,41,41_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_1.0,1.0,0,train_train
p1,62,62_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_0.0,0.0,0,train_train
p1,62,62_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_0.0,0.0,0,train_train
p1,62,62_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_1.0,1.0,0,train_train
p1,64,64_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_1.0,1.0,0,train_train
p1,64,64_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_0.0,0.0,0,train_train
p1,64,64_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_1.0,1.0,0,train_train
p1,66,66_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_0.0,0.0,0,train_train
p1,66,66_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_0.0,0.0,0,train_train
p1,66,66_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_0.0,0.0,0,train_train
p1,67,67_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_1.0,1.0,0,train_train
p1,67,67_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_1.0,1.0,0,train_train
p1,67,67_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_0.0,0.0,0,train_train
p1,70,70_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_0.0,0.0,0,train_train
p1,70,70_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_0.0,0.0,0,train_train
p1,70,70_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_0.0,0.0,0,train_train
p1,72,72_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_1.0,1.0,0,train_train
p1,72,72_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_0.0,0.0,0,train_train
p1,72,72_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_1.0,1.0,0,train_train
p1,73,73_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_0.0,0.0,0,train_train
p1,73,73_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_0.0,0.0,0,train_train
p1,73,73_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_0.0,0.0,0,train_train
p1,76,76_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_0.0,0.0,0,train_train
p1,76,76_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_0.0,0.0,0,train_train
p1,76,76_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_0.0,0.0,0,train_train
p1,77,77_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_0.0,0.0,0,train_train
p1,77,77_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_1.0,1.0,0,train_train
p1,77,77_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_0.0,0.0,0,train_train
p1,81,81_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_0.0,0.0,0,train_train
p1,81,81_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_1.0,1.0,0,train_train
p1,81,81_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_0.0,0.0,0,train_train
p1,83,83_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_0.0,0.0,0,train_train
p1,83,83_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_0.0,0.0,0,train_train
p1,83,83_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_0.0,0.0,0,train_train
p1,85,85_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_0.0,0.0,0,train_train
p1,85,85_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_0.0,0.0,0,train_train
p1,85,85_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_0.0,0.0,0,train_train
p1,91,91_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",1_0.0,0.0,1,train_train
p1,91,91_p1_tq_2,Welche Aussage ist für die Absorption richtig?,1_0.0,0.0,1,train_train
p1,91,91_p1_tq_3,Welche Aussage ist für die Emission richtig?,1_0.0,0.0,1,train_train
p1,93,93_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_0.0,0.0,0,train_train
p1,93,93_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_0.0,0.0,0,train_train
p1,93,93_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_0.0,0.0,0,train_train
p1,94,94_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_0.0,0.0,0,train_train
p1,94,94_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_0.0,0.0,0,train_train
p1,94,94_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_0.0,0.0,0,train_train
p1,95,95_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_1.0,1.0,0,train_train
p1,95,95_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_1.0,1.0,0,train_train
p1,95,95_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_0.0,0.0,0,train_train
p1,96,96_p1_tq_1,"Welchem Wert muss die Geschwindigkeitsdifferenz eines absorbierendes und eines emittierendes Atom entsprechen, so dass die Anregungen dieselbe Frequenz haben?",0_0.0,0.0,0,train_train
p1,96,96_p1_tq_2,Welche Aussage ist für die Absorption richtig?,0_1.0,1.0,0,train_train
p1,96,96_p1_tq_3,Welche Aussage ist für die Emission richtig?,0_0.0,0.0,0,train_train
